Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,Totpop2021_count,Totpop2021_sum,LLG,ADM3_EN_2,District,Province
0.16302296093,0.00066257583,Lorengau Urban LLG,PG160106,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"21",11853.000000,Lorengau Urban,Lorengau Urban LLG,Manus District,Manus
0.74350582623,0.00416824661,Los Negros LLG,PG160107,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"15",5348.000000,Los Negros,Los Negros LLG,Manus District,Manus
3.64186858336,0.02515207160,Louisiade Rural LLG,PG050209,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,"103",150674.999997,Louisiade Rural,Louisiade Rural LLG,Samarai-Murua District,Milne Bay Province
3.49606168008,0.10270616755,Lovongai Rural LLG,PG170102,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,"85",31882.000000,Lovongai Rural,Lovongai Rural LLG,Kavieng District,New Ireland
0.78072530732,0.01478316503,Lower Asaro Rural LLG,PG110112,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,"146",60426.215519,Lower Asaro Rural,Lower Asaro Rural LLG,Daulo District,Eastern Highlands
0.62474577304,0.01901598316,Lower Benna LLG,PG110811,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,"138",61446.958506,Lower Benna,Lower Benna LLG,Unggai/Benna District,Eastern Highlands
1.17683345712,0.03954405358,Lower Mendi Rural LLG,PG070207,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,"138",45347.000000,Lower Mendi Rural,Lower Mendi Rural LLG,Imbonggu District,Southern Highlands
0.87107047312,0.03333478101,Lower Wage LLG,PG210413,Komo/Magarima District,PG2104,Hela Province,PG21,Papua New Guinea,PG,"76",42180.650428,Lower Wage,Lower Wage LLG,Komo/Magarima District,Hela
0.58956682177,0.01355977264,Lumusa Rural LLG,PG090510,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,"52",12738.000000,Lumusa Rural,Lumusa Rural LLG,Mul/Baiyer District,Western Highlands
0.26564854476,0.00145571401,Madang Urban LLG,PG130205,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,"85",53618.000001,Madang Urban,Madang Urban LLG,Madang District,Madang
1.26139262528,0.09361647727,Maimai Wanwan LLG,PG150217,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"22",18654.000000,Maimai Wanwan,Maimai Wanwan LLG,Nuku District,West Sepik (Sandaun)
1.49983290816,0.08761466965,Maip Muritaka Rural LLG,PG080307,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,"34",26450.000001,Maip Muritaka Rural,Maip Muritaka Rural LLG,Pogera-Paiela District,Enga
3.15450170274,0.16044938075,Makamaka Rural LLG,PG050101,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,"37",20131.000000,Makamaka Rural,Makamaka Rural LLG,Alotau District,Milne Bay Province
0.66703191860,0.01299300339,Maprik/Wora Rural LLG,PG140312,Maprik District,PG1403,East Sepik Province,PG14,Papua New Guinea,PG,"39",34280.000000,Maprik/Wora Rural,Maprik/Wora Rural LLG,Maprik District,East Sepik
2.35319426946,0.03459754433,Maramatana Rural LLG,PG050104,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,"21",28199.000000,Maramatana Rural,Maramatana Rural LLG,Alotau District,Milne Bay Province
1.11708658008,0.04457995876,Maramuni Rural LLG,PG080412,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,"19",7020.000000,Maramuni Rural,Maramuni Rural LLG,Wabag District,Enga
4.90868311565,0.30774366500,Marienberg Rural LLG,PG140208,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,"64",37329.999999,Marienberg Rural,Marienberg Rural LLG,Angoram District,East Sepik
1.16313798385,0.04922025983,Mawase Rural LLG,PG150205,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"39",34760.000001,Mawase Rural,Mawase Rural LLG,Nuku District,West Sepik (Sandaun)
2.25691313042,0.23204583973,Mekeo Kuni Rural LLG,PG030310,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,"74",36958.000000,Mekeo Kuni Rural,Mekeo Kuni Rural LLG,Kairuku - Hiri District,Central
1.89135562111,0.11553681819,Melkoi Rural LLG,PG180312,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,"52",12739.000000,Melkoi Rural,Melkoi Rural LLG,Pomio District,East New Britain
0.13886530513,0.00123816507,Mendi Urban LLG,PG070620,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,"39",40918.000000,Mendi Urban,Mendi Urban LLG,Mendi/Munihu District,Southern Highlands
0.58333071690,0.01278955795,Mimanalo Rural LLG,PG110214,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,"157",70832.733428,Mimanalo Rural,Mimanalo Rural LLG,Goroka District,Eastern Highlands
0.57280789129,0.01922887785,Mitnande Rural LLG,PG100514,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"79",23537.000000,Mitnande Rural,Mitnande Rural LLG,Kundiawa/Gembogl District,Chimbu (Simbu)
8.14610817670,1.90070844416,Morehead Rural LLG,PG010313,South Fly District,PG0103,Western Province,PG01,Papua New Guinea,PG,"72",21617.000000,Morehead Rural LLG,Morehead Rural LLG,South Fly District,Western
4.17839788950,0.13883201731,Morobe Rural LLG,PG120309,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,"40",26858.000000,Morobe Rural,Morobe Rural LLG,Huon District,Morobe
1.75783065602,0.14210765497,Mosa Rural LLG,PG190210,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,"33",58233.999998,Mosa Rural,Mosa Rural LLG,Nakanai District,West New Britain
3.33392257968,0.32224878963,Mt Bosavi Rural LLG,PG070723,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,"54",6162.000000,Mt Bosavi Rural,Mt Bosavi Rural LLG,Nipa/Kutubu District,Southern Highlands
0.35397136141,0.00563406556,Mt Digine Rural LLG,PG100206,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"43",23117.000001,Mt Digine Rural,Mt Digine Rural LLG,Gumine District,Chimbu (Simbu)
1.32737971513,0.06467248935,Mt Giluwe Rural LLG,PG090712,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,"134",53556.000000,Mt Giluwe Rural,Mt Giluwe Rural LLG,Tambul/Nebilyer District,Western Highlands
1.20251692413,0.02465141705,Mt Hagen Rural LLG,PG090304,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,"298",134202.000002,Mt Hagen Rural,Mt Hagen Rural LLG,Mt Hagen District,Western Highlands
0.26903944665,0.00079398346,Mt Hagen Urban LLG,PG090305,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,"70",47063.999998,Mt Hagen Urban,Mt Hagen Urban LLG,Mt Hagen District,Western Highlands
1.03178649073,0.04072987054,Mt. Michael Rural LLG,PG110520,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,"86",21660.225559,Mt. Michael Rural,Mt. Michael Rural LLG,Lufa District,Eastern Highlands
0.87784489170,0.02424452470,Mul Rural LLG,PG090508,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,"78",54596.999999,Mul Rural,Mul Rural LLG,Mul/Baiyer District,Western Highlands
1.72151627461,0.10733231301,Mumeng Rural LLG,PG120101,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,"54",32964.000001,Mumeng Rural,Mumeng Rural LLG,Bulolo District,Morobe
1.94314575200,0.03172081629,Murat Rural LLG,PG170101,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,"37",4368.000000,Murat Rural,Murat Rural LLG,Kavieng District,New Ireland
4.19539929228,0.07723924310,Murua Rural LLG,PG050211,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,"26",45878.999999,Murua Rural,Murua Rural LLG,Samarai-Murua District,Milne Bay Province
1.08509685661,0.06120627109,Nabak Rural LLG,PG120824,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,"39",21652.999999,Nabak Rural,Nabak Rural LLG,Nawae District,Morobe
1.64484911069,0.09555825934,Naho Rawa Rural LLG,PG130411,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,"41",17082.000001,Naho Rawa Rural,Naho Rawa Rural LLG,Rai Coast District,Madang
0.80612884879,0.01322690078,Nali Sopat/Penabu LLG,PG160108,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"18",6350.000000,Nali Sopat/Penabu,Nali Sopat/Penabu LLG,Manus District,Manus
2.59099470322,0.10196195821,Namatanai Rural LLG,PG170205,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,"85",34241.702561,Namatanai Rural,Namatanai Rural LLG,Namatanai District,New Ireland
2.12913195974,0.19032601902,Namea Rural LLG,PG150308,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"32",20330.000001,Namea Rural,Namea Rural LLG,Telefomin District,West Sepik (Sandaun)
1.00288428963,0.04390762627,Nanima Kariba LLG,PG120734,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,"45",35017.135407,Nanima Kariba,Nanima Kariba LLG,Menyamya District,Morobe
1.34616551538,0.02193759623,National Capital District,PG040101,National Capital District,PG0401,National Capital District,PG04,Papua New Guinea,PG,"485",513917.999999,,,,
1.04834704324,0.05369243822,Nayudo Rural LLG,PG130418,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,"29",19097.400601,Nayudo Rural,Nayudo Rural LLG,Rai Coast District,Madang
1.41006332537,0.08171290230,Nebilyer Rural LLG,PG090713,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,"69",51196.999999,Nebilyer Rural,Nebilyer Rural LLG,Tambul/Nebilyer District,Western Highlands
0.44804517046,0.01141911652,Nembi Plateau Rural LLG,PG070724,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,"21",95221.000000,Nembi Plateau Rural,Nembi Plateau Rural LLG,Nipa/Kutubu District,Southern Highlands
0.44695738120,0.00767894528,Niglkande Rural LLG,PG100515,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"58",26319.000000,Niglkande Rural,Niglkande Rural LLG,Kundiawa/Gembogl District,Chimbu (Simbu)
1.64219481658,0.00266506415,Nigoherm LLG,PG160102,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"9",5379.000000,Nigoherm,Nigoherm LLG,Manus District,Manus
0.95758990322,0.01780221730,Nimamar Rural LLG,PG170209,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,"50",30688.000000,Nimamar Rural,Nimamar Rural LLG,Namatanai District,New Ireland
2.14402305795,0.19225341260,Ningerum Rural LLG,PG010208,North Fly District,PG0102,Western Province,PG01,Papua New Guinea,PG,"85",26058.000001,Ningerum Rural LLG,Ningerum Rural LLG,North Fly District,Western
1.11800277285,0.03978350236,Nipa Rural LLG,PG070725,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,"243",117302.000001,Nipa Rural,Nipa Rural LLG,Nipa/Kutubu District,Southern Highlands
1.01485283839,0.00302669318,Nissan LLG,PG200105,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,"30",8426.000000,Nissan,Nissan LLG,North Bougainville District,Bougainville
10.22825589710,1.74704271323,Nomad Rural LLG,PG010105,Middle Fly District,PG0101,Western Province,PG01,Papua New Guinea,PG,"82",23076.000000,Nomad Rural LLG,Nomad Rural LLG,Middle Fly District,Western
0.70541793736,0.02205511862,Nomane Rural LLG,PG100308,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"46",9443.000000,Nomane Rural,Nomane Rural LLG,Karimui/Nomane District,Chimbu (Simbu)
0.53428546747,0.01252479371,Nondugl Rural LLG,PG220615,North Waghi District,PG2206,Jiwaka Province,PG22,Papua New Guinea,PG,"101",48865.940697,Nondugl Rural,Nondugl Rural LLG,North Waghi District,Jiwaka
1.85175646215,0.15106876045,North Koroba Rural LLG,PG210516,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,"85",40224.000000,North Koroba Rural,North Koroba Rural LLG,Koroba/Kopiago District,Hela
0.74639700307,0.02587624718,North Waghi Rural LLG,PG220611,North Waghi District,PG2206,Jiwaka Province,PG22,Papua New Guinea,PG,"171",89238.059302,North Waghi Rural,North Waghi Rural LLG,North Waghi District,Jiwaka
1.19873973966,0.03573851805,North Wosera Rural LLG,PG140521,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,"37",27276.999999,North Wosera Rural,North Wosera Rural LLG,Wosera Gawi District,East Sepik
0.74494102486,0.02071123359,Numbor Rural LLG,PG140624,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,"48",17112.000000,Numbor Rural,Numbor Rural LLG,Yangoru Saussia District,East Sepik
2.39769407185,0.28513781907,Oksapmin Rural LLG,PG150309,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"25",31631.000000,Oksapmin Rural,Oksapmin Rural LLG,Telefomin District,West Sepik (Sandaun)
3.03683560162,0.29696527435,Olsobip Rural LLG,PG010209,North Fly District,PG0102,Western Province,PG01,Papua New Guinea,PG,"34",6720.000000,Olsobip Rural LLG,Olsobip Rural LLG,North Fly District,Western
1.77369143451,0.13976645537,Onga/Waffa Rural LLG,PG120617,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,"41",15970.999999,Onga/Waffa Rural,Onga/Waffa Rural LLG,Markham District,Morobe
4.28801244692,0.51656117945,Oriomo-Bituri Rural LLG,PG010314,South Fly District,PG0103,Western Province,PG01,Papua New Guinea,PG,"66",15888.000000,Oriomo-Bituri Rural LLG,Oriomo-Bituri Rural LLG,South Fly District,Western
3.24325381796,0.13162487069,Oro Bay Rural LLG,PG060101,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,"128",41507.000001,Oro Bay Rural,Oro Bay Rural LLG,Popondentta District,Northern (Oro)
2.05117026355,0.15870645598,Paiela/Hewa Rural LLG,PG080308,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,"26",13699.000000,Paiela/Hewa Rural,Paiela/Hewa Rural LLG,Pogera-Paiela District,Enga
1.40488321101,0.08227177268,Palmai Rural LLG,PG150206,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"53",23184.000000,Palmai Rural,Palmai Rural LLG,Nuku District,West Sepik (Sandaun)
1.12231284256,0.04693870405,Pilikambi Rural LLG,PG080315,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,"49",31417.668383,Pilikambi Rural,Pilikambi Rural LLG,Laigap District,Enga
1.85396382388,0.04543395816,Pobuma LLG,PG160110,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"19",8102.000000,Pobuma,Pobuma LLG,Manus District,Manus
1.14218303521,0.03735660281,Pomutu/Kurti/Andra LLG,PG160104,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"19",8205.000000,Pomutu/Kurti/Andra,Pomutu/Kurti/Andra LLG,Manus District,Manus
0.85452869513,0.03647769334,Popondetta Urban LLG,PG060104,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,"92",42363.000000,Popondetta Urban,Popondetta Urban LLG,Popondentta District,Northern (Oro)
1.16415518685,0.04381617548,Porgera Rural LLG,PG080309,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,"42",81121.000000,Porgera Rural,Porgera Rural LLG,Pogera-Paiela District,Enga
0.92346968391,0.02525521438,Poroma Rural LLG,PG070726,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,"246",94347.999999,Poroma Rural,Poroma Rural LLG,Nipa/Kutubu District,Southern Highlands
0.16900072041,0.00096224056,Rabaul Urban LLG,PG180417,Rabaul District,PG1804,East New Britain Province,PG18,Papua New Guinea,PG,"31",4960.000000,Rabaul Urban,Rabaul Urban LLG,Rabaul District,East New Britain
3.48173062834,0.17776089755,Rai Coast Rural LLG,PG130412,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,"157",40048.599399,Rai Coast Rural,Rai Coast Rural LLG,Rai Coast District,Madang
0.25502644703,0.00328079019,Raluana Rural LLG,PG180209,Kokopo District,PG1802,East New Britain Province,PG18,Papua New Guinea,PG,"21",23654.999998,Raluana Rural,Raluana Rural LLG,Kokopo District,East New Britain
1.43038262441,0.01067428059,Rapatona LLG,PG160112,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"18",4086.000000,Rapatona,Rapatona LLG,Manus District,Manus
1.52960923246,0.10316610866,Rigo Central Rural LLG,PG030411,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,"62",22402.000000,Rigo Central Rural,Rigo Central Rural LLG,Rigo District,Central
1.66355209767,0.04276210279,Rigo Coastal Rural LLG,PG030412,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,"30",26178.000000,Rigo Coastal Rural,Rigo Coastal Rural LLG,Rigo District,Central
2.51302633689,0.26721234205,Rigo Inland Rural LLG,PG030413,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,"138",24142.000000,Rigo Inland Rural,Rigo Inland Rural LLG,Rigo District,Central
4.67135986167,0.45449683250,Safia Rural LLG,PG060109,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,"56",9812.086050,Safia Rural,Safia Rural LLG,Ijivitari District,Northern (Oro)
2.43341436453,0.10268561877,Salamaua Rural LLG,PG120310,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,"55",17756.000000,Salamaua Rural,Salamaua Rural LLG,Huon District,Morobe
0.62801997444,0.01714941827,Salt Rural LLG,PG100309,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"56",19570.000000,Salt Rural,Salt Rural LLG,Karimui/Nomane District,Chimbu (Simbu)
1.66246387260,0.10894588249,Sausso Rural LLG,PG140625,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,"41",15734.000000,Sausso Rural,Sausso Rural LLG,Yangoru Saussia District,East Sepik
1.17131474053,0.03615508344,Selau/Suir LLG,PG200103,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,"42",30930.999998,Selau/Suir,Selau/Suir LLG,North Bougainville District,Bougainville
0.84473969570,0.02503880085,Selepet Rural LLG,PG120435,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,"27",15910.000000,Selepet Rural,Selepet Rural LLG,Kabwum District,Morobe
4.27019998372,0.14789969152,Sentral Niu Ailan Rural LLG,PG170206,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,"109",37894.999999,Sentral Niu Ailan Rural,Sentral Niu Ailan Rural LLG,Namatanai District,New Ireland
1.59686037879,0.07160242496,Sialum Rural LLG,PG120926,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,"63",24595.000000,Sialum Rural,Sialum Rural LLG,Tawae/Siassi District,Morobe
0.68473392110,0.01655127273,Siane Rural LLG,PG100103,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"92",19564.096244,Siane Rural,Siane Rural LLG,Chuave District,Chimbu (Simbu)
2.06218288413,0.07881059051,Siassi Rural LLG,PG120927,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,"44",10722.000000,Siassi Rural,Siassi Rural LLG,Tawae/Siassi District,Morobe
1.16249363540,0.04768093111,Simbai Rural LLG,PG130309,Middle Ramu District,PG1303,Madang Province,PG13,Papua New Guinea,PG,"27",32447.999999,Simbai Rural,Simbai Rural LLG,Middle Ramu District,Madang
2.12090263043,0.19861646366,Sinivit Rural LLG,PG180313,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,"62",26661.999999,Sinivit Rural,Sinivit Rural LLG,Pomio District,East New Britain
1.17845844765,0.05981715948,Siwai LLG,PG200310,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,"93",34249.000000,Siwai,Siwai LLG,South Bougainville District,Bougainville
0.63332640623,0.02072795504,South Koroba Rural LLG,PG210517,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,"73",86423.000002,South Koroba Rural,South Koroba Rural LLG,Koroba/Kopiago District,Hela
2.06079559487,0.13942768584,South Waghi Rural LLG,PG220102,Anglimp/South Waghi District,PG2201,Jiwaka Province,PG22,Papua New Guinea,PG,"308",149869.000001,South Waghi Rural,South Waghi Rural LLG,Anglimp/South Waghi District,Jiwaka
1.27332211133,0.03743384704,South Wosera Rural LLG,PG140522,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,"60",34606.000000,South Wosera Rural,South Wosera Rural LLG,Wosera Gawi District,East Sepik
1.66486423677,0.12903185039,Star Mountains Rural LLG,PG010210,North Fly District,PG0102,Western Province,PG01,Papua New Guinea,PG,"32",25153.999999,Star Mountains Rural LLG,Star Mountains Rural LLG,North Fly District,Western
0.53335337261,0.01267666067,Suai Rural LLG,PG100618,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"77",24944.000001,Suai Rural,Suai Rural LLG,Sina Sina Yonggomugl District,Chimbu (Simbu)
5.18713647136,0.15104758634,Suau Rural LLG,PG050106,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,"36",27304.000001,Suau Rural,Suau Rural LLG,Alotau District,Milne Bay Province
1.88773317704,0.12240336456,Sumgilbar Rural LLG,PG130514,Sumkar District,PG1305,Madang Province,PG13,Papua New Guinea,PG,"124",54914.000000,Sumgilbar Rural,Sumgilbar Rural LLG,Sumkar District,Madang
0.34422523116,0.00660562236,Tabare Rural LLG,PG100617,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,"65",24732.000000,Tabare Rural,Tabare Rural LLG,Sina Sina Yonggomugl District,Chimbu (Simbu)
0.97276971432,0.04367356317,Tagali Rural LLG,PG210828,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,"24",46767.999999,Tagali Rural,Tagali Rural LLG,Tari/Pori District,Hela
3.27587290608,0.17747342577,Talasea Rural LLG,PG190211,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,"50",33817.000001,Talasea Rural,Talasea Rural LLG,Talasea District,West New Britain
2.80770320502,0.35750264158,Tamata Rural LLG,PG060207,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,"92",24884.000000,Tamata Rural,Tamata Rural LLG,Sohe District,Northern (Oro)
1.29829992121,0.01421163110,Tanir Rural LLG,PG170208,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,"38",15271.000000,Tanir Rural,Tanir Rural LLG,Namatanai District,New Ireland
1.58198487143,0.12272158322,Tapini Rural LLG,PG030205,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,"69",19087.000000,Tapini Rural,Tapini Rural LLG,Goilala District,Central
0.17683156123,0.00181867225,Tari Urban LLG,PG210829,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,"16",94822.999998,Tari Urban,Tari Urban LLG,Tari/Pori District,Hela
0.70256299376,0.02188891167,Tebi Rural LLG,PG210830,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,"18",58303.999999,Tebi Rural,Tebi Rural LLG,Tari/Pori District,Hela
2.30070591240,0.31257616037,Telefomin Rural LLG,PG150310,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,"70",18436.000000,Telefomin Rural,Telefomin Rural LLG,Telefomin District,West Sepik (Sandaun)
0.55916624410,0.01396677786,Tetidu LLG,PG160109,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,"13",3979.000000,Tetidu,Tetidu LLG,Manus District,Manus
6.01439354648,0.10665557727,Tikana Rural LLG,PG170103,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,"92",38546.000001,Tikana Rural,Tikana Rural LLG,Kavieng District,New Ireland
1.14122839477,0.05148158280,Tinputz LLG,PG200101,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,"56",32581.000000,Tinputz,Tinputz LLG,North Bougainville District,Bougainville
2.03117248457,0.07929945823,Torokina LLG,PG200312,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,"51",10253.000000,Torokina,Torokina LLG,South Bougainville District,Bougainville
2.44003781012,0.15048296030,Transgogol Rural LLG,PG130206,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,"85",30217.000000,Transgogol Rural,Transgogol Rural LLG,Madang District,Madang
0.92187383192,0.03826075273,Tsak Rural LLG,PG080514,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,"34",26494.000002,Tsak Rural,Tsak Rural LLG,Wapenamanda District,Enga
4.20183300775,0.20628083288,Tufi Rural LLG,PG060102,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,"108",26166.999999,Tufi Rural,Tufi Rural LLG,Ijivitari District,Northern (Oro)
5.52727600842,0.83188121693,Tunap/Hustein LLG,PG140104,Ambunti/Drekikier District,PG1401,East Sepik Province,PG14,Papua New Guinea,PG,"86",19184.000000,Tunap/Hustein,Tunap/Hustein LLG,Ambunti/Drekikier District,East Sepik
1.21464429446,0.06307018662,Turubu Rural LLG,PG140415,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,"56",17991.000000,Turubu Rural LLG,Turubu Rural LLG,Wewak District,East Sepik
2.16382844287,0.13604857129,Umi/Atzera Rural LLG,PG120618,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,"129",66894.000000,Umi/Atzera Rural,Umi/Atzera Rural LLG,Markham District,Morobe
1.08855568227,0.04779424325,Unavi Rural LLG,PG110507,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,"33",6847.000000,Unavi Rural,Unavi Rural LLG,Lufa District,Eastern Highlands
0.64003436203,0.02169635177,Unggai Rural LLG,PG110824,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,"115",33812.000001,Unggai  Rural,Unggai Rural LLG,Unggai/Benna District,Eastern Highlands
0.78978588892,0.02127413707,Upper Asaro Rural LLG,PG110113,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,"62",18334.953876,Upper Asaro Rural,Upper Asaro Rural LLG,Daulo District,Eastern Highlands
0.74207174120,0.03313254133,Upper Bena Rural LLG,PG110823,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,"157",37411.041493,Upper Bena Rural,Upper Bena Rural LLG,Unggai/Benna District,Eastern Highlands
